time_ns,mean_induced_D,max_induced_D
8.432000025139213051e+01,1.712544858455657959e-01,4.879161119461059570e-01
8.433000025142195000e+01,1.693080216646194458e-01,4.712889492511749268e-01
8.434000025145176949e+01,1.790882647037506104e-01,4.214259982109069824e-01
8.435000025148157476e+01,1.749175488948822021e-01,5.227854847908020020e-01
8.436000025151139425e+01,1.743247658014297485e-01,5.229738950729370117e-01
8.437000025154119953e+01,1.672324836254119873e-01,5.387179255485534668e-01
8.438000025157101902e+01,1.843889653682708740e-01,5.505238175392150879e-01
8.439000025160083851e+01,1.753380894660949707e-01,4.304543435573577881e-01
8.440000025163064379e+01,1.743176132440567017e-01,4.622443914413452148e-01
8.441000025166046328e+01,1.638986468315124512e-01,4.538061022758483887e-01
8.442000025169026856e+01,1.751289516687393188e-01,4.977885186672210693e-01
8.443000025172008804e+01,1.840370297431945801e-01,4.879046976566314697e-01
8.444000025174990753e+01,1.797585487365722656e-01,5.286605358123779297e-01
8.445000025177971281e+01,1.708302795886993408e-01,4.143741428852081299e-01
8.446000025180953230e+01,1.782938241958618164e-01,4.802446961402893066e-01
8.447000025183935179e+01,1.816557496786117554e-01,4.562448859214782715e-01
8.448000025186915707e+01,1.717716157436370850e-01,4.543500244617462158e-01
8.449000025189897656e+01,1.723739802837371826e-01,4.662742316722869873e-01
8.450000025192878184e+01,1.640434861183166504e-01,4.557313621044158936e-01
8.451000025195860132e+01,1.752372682094573975e-01,5.799911618232727051e-01
8.452000025198842081e+01,1.739038825035095215e-01,4.999323487281799316e-01
8.453000025201822609e+01,1.698770374059677124e-01,5.419415235519409180e-01
8.454000025204804558e+01,1.653806418180465698e-01,4.697780013084411621e-01
8.455000025207785086e+01,1.644434928894042969e-01,4.250219464302062988e-01
8.456000025210767035e+01,1.782185435295104980e-01,4.844053089618682861e-01
8.457000025213748984e+01,1.775376349687576294e-01,4.407273828983306885e-01
8.458000025216729512e+01,1.790266484022140503e-01,4.795771539211273193e-01
8.459000025219711461e+01,1.802297681570053101e-01,4.520842134952545166e-01
8.460000025222693409e+01,1.866266876459121704e-01,4.727319777011871338e-01
8.461000025225673937e+01,1.786012947559356689e-01,4.999496638774871826e-01
8.462000025228655886e+01,1.822665631771087646e-01,4.951239824295043945e-01
8.463000025231636414e+01,1.790914833545684814e-01,5.731874108314514160e-01
8.464000025234618363e+01,1.675859838724136353e-01,5.090058445930480957e-01
8.465000025237600312e+01,1.680521667003631592e-01,4.879387915134429932e-01
8.466000025240580840e+01,1.891140937805175781e-01,5.463850498199462891e-01
8.467000025243562789e+01,1.681880950927734375e-01,5.149048566818237305e-01
8.468000025246544737e+01,1.745847165584564209e-01,4.909948408603668213e-01
8.469000025249525265e+01,1.840640455484390259e-01,4.554454982280731201e-01
8.470000025252507214e+01,1.728444248437881470e-01,4.404039382934570312e-01
8.471000025255487742e+01,1.781642884016036987e-01,4.694287776947021484e-01
8.472000025258469691e+01,1.690713763236999512e-01,5.113642811775207520e-01
8.473000025261451640e+01,1.721148490905761719e-01,4.224177300930023193e-01
8.474000025264432168e+01,1.750128716230392456e-01,4.465406835079193115e-01
8.475000025267414117e+01,1.775923967361450195e-01,4.552989304065704346e-01
8.476000025270394644e+01,1.765599101781845093e-01,4.386416971683502197e-01
8.477000025273376593e+01,1.823786050081253052e-01,4.757332205772399902e-01
8.478000025276358542e+01,1.810204237699508667e-01,4.294970631599426270e-01
8.479000025279339070e+01,1.752485632896423340e-01,4.460514485836029053e-01
8.480000025282321019e+01,1.715877950191497803e-01,4.294643402099609375e-01
8.481000025285302968e+01,1.688266396522521973e-01,5.047369599342346191e-01
8.482000025288283496e+01,1.768125146627426147e-01,4.558475613594055176e-01
8.483000025291265445e+01,1.739150434732437134e-01,4.320598244667053223e-01
8.484000025294245972e+01,1.794097721576690674e-01,4.476891160011291504e-01
8.485000025297227921e+01,1.701515913009643555e-01,4.234370887279510498e-01
8.486000025300209870e+01,1.704444736242294312e-01,3.763303458690643311e-01
8.487000025303190398e+01,1.728742867708206177e-01,4.459936618804931641e-01
8.488000025306172347e+01,1.768679916858673096e-01,4.811721444129943848e-01
8.489000025309152875e+01,1.700737327337265015e-01,4.700495004653930664e-01
8.490000025312134824e+01,1.826287955045700073e-01,5.096403360366821289e-01
8.491000025315116773e+01,1.778456568717956543e-01,5.038994550704956055e-01
8.492000025318097300e+01,1.787520647048950195e-01,5.269097685813903809e-01
8.493000025321079249e+01,1.768942922353744507e-01,5.400737524032592773e-01
8.494000025324061198e+01,1.771963834762573242e-01,4.987993538379669189e-01
8.495000025327041726e+01,1.897237896919250488e-01,5.685221552848815918e-01
8.496000025330023675e+01,1.842853128910064697e-01,4.849646091461181641e-01
8.497000025333004203e+01,1.745505630970001221e-01,4.762873351573944092e-01
8.498000025335986152e+01,1.750146001577377319e-01,5.099829435348510742e-01
8.499000025338968101e+01,1.750323623418807983e-01,4.856303036212921143e-01
8.500000025341948628e+01,1.756435930728912354e-01,4.994239211082458496e-01
8.501000025344930577e+01,1.821954697370529175e-01,4.947673082351684570e-01
8.502000025347912526e+01,1.856428980827331543e-01,4.785876274108886719e-01
8.503000025350893054e+01,1.737878471612930298e-01,4.462112784385681152e-01
8.504000025353875003e+01,1.720959544181823730e-01,4.743821322917938232e-01
8.505000025356855531e+01,1.811618804931640625e-01,5.128516554832458496e-01
8.506000025359837480e+01,1.700523942708969116e-01,4.836405217647552490e-01
8.507000025362819429e+01,1.710830181837081909e-01,4.501040875911712646e-01
8.508000025365799956e+01,1.816364526748657227e-01,4.888376593589782715e-01
8.509000025368781905e+01,1.749306768178939819e-01,4.516633450984954834e-01
8.510000025371762433e+01,1.674809902906417847e-01,4.224773049354553223e-01
8.511000025374744382e+01,1.700031459331512451e-01,4.347447454929351807e-01
8.512000025377726331e+01,1.724329143762588501e-01,4.625489115715026855e-01
8.513000025380706859e+01,1.743602901697158813e-01,4.534207582473754883e-01
8.514000025383688808e+01,1.740265488624572754e-01,4.541472196578979492e-01
8.515000025386670757e+01,1.784748584032058716e-01,4.583496451377868652e-01
8.516000025389651285e+01,1.835000962018966675e-01,4.890850186347961426e-01
8.517000025392633233e+01,1.779885590076446533e-01,4.734204113483428955e-01
8.518000025395613761e+01,1.771743148565292358e-01,4.782433509826660156e-01
8.519000025398595710e+01,1.778894662857055664e-01,5.090913772583007812e-01
8.520000025401577659e+01,1.641353368759155273e-01,3.881795704364776611e-01
8.521000025404558187e+01,1.727106720209121704e-01,4.884368181228637695e-01
8.522000025407540136e+01,1.746314615011215210e-01,4.708710014820098877e-01
8.523000025410520664e+01,1.756760329008102417e-01,4.933046996593475342e-01
8.524000025413502613e+01,1.812603175640106201e-01,3.967628180980682373e-01
8.525000025416484561e+01,1.673136055469512939e-01,4.205031394958496094e-01
8.526000025419465089e+01,1.739753782749176025e-01,4.514045715332031250e-01
8.527000025422447038e+01,1.726889014244079590e-01,4.719862341880798340e-01
8.528000025425428987e+01,1.727680563926696777e-01,3.997425734996795654e-01
8.529000025428409515e+01,1.730485111474990845e-01,4.670924842357635498e-01
8.530000025431391464e+01,1.744993329048156738e-01,4.238531291484832764e-01
8.531000025434371992e+01,1.773074120283126831e-01,5.255199670791625977e-01
8.532000025437353941e+01,1.716572046279907227e-01,5.856772065162658691e-01
8.533000025440335889e+01,1.831128299236297607e-01,4.620089530944824219e-01
8.534000025443316417e+01,1.800775527954101562e-01,4.921995103359222412e-01
8.535000025446298366e+01,1.710557043552398682e-01,5.404446125030517578e-01
8.536000025449280315e+01,1.768416017293930054e-01,4.969695806503295898e-01
8.537000025452260843e+01,1.780815720558166504e-01,5.067090392112731934e-01
8.538000025455242792e+01,1.753131896257400513e-01,4.830367863178253174e-01
8.539000025458223320e+01,1.811477094888687134e-01,5.113797783851623535e-01
8.540000025461205269e+01,1.698251068592071533e-01,4.994696378707885742e-01
8.541000025464187217e+01,1.762268990278244019e-01,5.483126044273376465e-01
8.542000025467167745e+01,1.682092100381851196e-01,5.290515422821044922e-01
8.543000025470149694e+01,1.764135360717773438e-01,5.564453601837158203e-01
8.544000025473130222e+01,1.780856102705001831e-01,5.226514935493469238e-01
8.545000025476112171e+01,1.740662157535552979e-01,5.364348888397216797e-01
8.546000025479094120e+01,1.793028563261032104e-01,4.596161544322967529e-01
8.547000025482074648e+01,1.747331321239471436e-01,5.108624696731567383e-01
8.548000025485056597e+01,1.791272759437561035e-01,5.084194540977478027e-01
8.549000025488038546e+01,1.882032901048660278e-01,4.938427805900573730e-01
8.550000025491019073e+01,1.699838489294052124e-01,4.688887596130371094e-01
8.551000025494001022e+01,1.710557639598846436e-01,4.773209095001220703e-01
8.552000025496981550e+01,1.746920347213745117e-01,4.565679430961608887e-01
8.553000025499963499e+01,1.782525777816772461e-01,5.250425338745117188e-01
8.554000025502945448e+01,1.759009957313537598e-01,5.496110916137695312e-01
8.555000025505925976e+01,1.743332445621490479e-01,4.951546192169189453e-01
8.556000025508907925e+01,1.743377447128295898e-01,4.383780360221862793e-01
8.557000025511888452e+01,1.696178615093231201e-01,5.128763914108276367e-01
8.558000025514870401e+01,1.770145744085311890e-01,5.289294123649597168e-01
8.559000025517852350e+01,1.718091815710067749e-01,5.074448585510253906e-01
8.560000025520832878e+01,1.732430607080459595e-01,5.121103525161743164e-01
8.561000025523814827e+01,1.776567697525024414e-01,5.514885187149047852e-01
8.562000025526796776e+01,1.660938411951065063e-01,5.267650485038757324e-01
8.563000025529777304e+01,1.730335801839828491e-01,5.692681670188903809e-01
8.564000025532759253e+01,1.882817447185516357e-01,6.187502741813659668e-01
8.565000025535739780e+01,1.706925630569458008e-01,5.638236999511718750e-01
8.566000025538721729e+01,1.757732629776000977e-01,5.875155925750732422e-01
8.567000025541703678e+01,1.746783107519149780e-01,5.220649242401123047e-01
8.568000025544684206e+01,1.702641546726226807e-01,4.146904051303863525e-01
8.569000025547666155e+01,1.675892174243927002e-01,4.743771255016326904e-01
8.570000025550648104e+01,1.742754131555557251e-01,4.731507003307342529e-01
8.571000025553628632e+01,1.771402806043624878e-01,4.958423376083374023e-01
8.572000025556610581e+01,1.843309700489044189e-01,6.564882397651672363e-01
8.573000025559591109e+01,1.768542230129241943e-01,5.281325578689575195e-01
8.574000025562573057e+01,1.767371892929077148e-01,5.319358706474304199e-01
8.575000025565555006e+01,1.640967875719070435e-01,4.411892890930175781e-01
8.576000025568535534e+01,1.687799543142318726e-01,5.339592099189758301e-01
8.577000025571517483e+01,1.723698079586029053e-01,4.671823382377624512e-01
8.578000025574498011e+01,1.684379428625106812e-01,4.512790441513061523e-01
8.579000025577479960e+01,1.747614741325378418e-01,4.639762043952941895e-01
8.580000025580461909e+01,1.777891069650650024e-01,5.198708772659301758e-01
8.581000025583442437e+01,1.705402284860610962e-01,5.158835649490356445e-01
8.582000025586424385e+01,1.749136894941329956e-01,5.707316994667053223e-01
8.583000025589406334e+01,1.766595542430877686e-01,5.263726711273193359e-01
8.584000025592386862e+01,1.767582446336746216e-01,4.540950357913970947e-01
8.585000025595368811e+01,1.768804788589477539e-01,4.618709385395050049e-01
8.586000025598349339e+01,1.622882783412933350e-01,5.208091735839843750e-01
8.587000025601331288e+01,1.745777130126953125e-01,5.261514186859130859e-01
8.588000025604313237e+01,1.910312920808792114e-01,4.931630790233612061e-01
8.589000025607293765e+01,1.767582446336746216e-01,5.580584406852722168e-01
8.590000025610275713e+01,1.790041029453277588e-01,5.576771497726440430e-01
8.591000025613257662e+01,1.842345595359802246e-01,4.359099864959716797e-01
8.592000025616238190e+01,1.738869845867156982e-01,4.304378330707550049e-01
8.593000025619220139e+01,1.786899566650390625e-01,5.117852687835693359e-01
8.594000025622200667e+01,1.938925385475158691e-01,5.097501873970031738e-01
8.595000025625182616e+01,1.657370328903198242e-01,5.410969853401184082e-01
8.596000025628164565e+01,1.706365495920181274e-01,5.482226610183715820e-01
8.597000025631145093e+01,1.821105331182479858e-01,4.803476929664611816e-01
8.598000025634127041e+01,1.754663735628128052e-01,5.087363123893737793e-01
8.599000025637107569e+01,1.745914965867996216e-01,4.509121477603912354e-01
8.600000025640089518e+01,1.811079531908035278e-01,4.599207937717437744e-01
8.601000025643071467e+01,1.895020604133605957e-01,5.199201107025146484e-01
8.602000025646051995e+01,1.756545454263687134e-01,5.299244523048400879e-01
8.603000025649033944e+01,1.714861840009689331e-01,4.739838242530822754e-01
8.604000025652015893e+01,1.695754230022430420e-01,5.200893878936767578e-01
8.605000025654996421e+01,1.739999353885650635e-01,5.627094507217407227e-01
8.606000025657978370e+01,1.749080717563629150e-01,5.225122570991516113e-01
8.607000025660958897e+01,1.777091324329376221e-01,4.984613955020904541e-01
8.608000025663940846e+01,1.797876060009002686e-01,4.662116169929504395e-01
8.609000025666922795e+01,1.789096146821975708e-01,5.211054086685180664e-01
8.610000025669903323e+01,1.723994761705398560e-01,5.428795218467712402e-01
8.611000025672885272e+01,1.712482422590255737e-01,5.003092885017395020e-01
8.612000025675865800e+01,1.743063330650329590e-01,5.618458390235900879e-01
8.613000025678847749e+01,1.728800088167190552e-01,5.761709809303283691e-01
8.614000025681829698e+01,1.714746654033660889e-01,5.481497049331665039e-01
8.615000025684810225e+01,1.761322021484375000e-01,5.585198402404785156e-01
8.616000025687792174e+01,1.731293797492980957e-01,5.685902237892150879e-01
8.617000025690774123e+01,1.789654344320297241e-01,6.017230749130249023e-01
8.618000025693754651e+01,1.842238605022430420e-01,6.665066480636596680e-01
8.619000025696736600e+01,1.847659051418304443e-01,4.557279944419860840e-01
8.620000025699717128e+01,1.779908239841461182e-01,5.170546174049377441e-01
8.621000025702699077e+01,1.783928573131561279e-01,5.016422867774963379e-01
8.622000025705681026e+01,1.756682991981506348e-01,5.188392400741577148e-01
8.623000025708661553e+01,1.796188056468963623e-01,6.004561781883239746e-01
8.624000025711643502e+01,1.727068275213241577e-01,5.746821165084838867e-01
8.625000025714625451e+01,1.746657788753509521e-01,4.989985227584838867e-01
8.626000025717605979e+01,1.830445230007171631e-01,4.405312538146972656e-01
8.627000025720587928e+01,1.755018830299377441e-01,4.975283443927764893e-01
8.628000025723568456e+01,1.818666756153106689e-01,4.808594882488250732e-01
8.629000025726550405e+01,1.776431500911712646e-01,4.759520292282104492e-01
8.630000025729532354e+01,1.699094623327255249e-01,4.738688468933105469e-01
8.631000025732512881e+01,1.771798133850097656e-01,5.320803523063659668e-01
8.632000025735494830e+01,1.850527524948120117e-01,6.366495490074157715e-01
8.633000025738475358e+01,1.734422296285629272e-01,5.206976532936096191e-01
8.634000025741457307e+01,1.744411885738372803e-01,5.473560690879821777e-01
8.635000025744439256e+01,1.752013713121414185e-01,5.244858264923095703e-01
8.636000025747419784e+01,1.709808111190795898e-01,5.027635097503662109e-01
8.637000025750401733e+01,1.722306162118911743e-01,4.969286918640136719e-01
8.638000025753383682e+01,1.675138324499130249e-01,4.443078339099884033e-01
8.639000025756364209e+01,1.771427094936370850e-01,4.872679412364959717e-01
8.640000025759346158e+01,1.719204485416412354e-01,4.624338150024414062e-01
8.641000025762326686e+01,1.778551638126373291e-01,4.528048932552337646e-01
8.642000025765308635e+01,1.720226854085922241e-01,4.634076356887817383e-01
8.643000025768290584e+01,1.753412783145904541e-01,4.552151560783386230e-01
8.644000025771271112e+01,1.764915734529495239e-01,5.616596341133117676e-01
8.645000025774253061e+01,1.751502156257629395e-01,5.261315107345581055e-01
8.646000025777233589e+01,1.841926574707031250e-01,6.460024714469909668e-01
8.647000025780215537e+01,1.673406958580017090e-01,4.652587473392486572e-01
8.648000025783197486e+01,1.746594458818435669e-01,6.042436957359313965e-01
8.649000025786178014e+01,1.755425631999969482e-01,4.472554922103881836e-01
8.650000025789159963e+01,1.799249947071075439e-01,6.184409856796264648e-01
8.651000025792141912e+01,1.676415205001831055e-01,4.915127456188201904e-01
8.652000025795122440e+01,1.804423481225967407e-01,4.666364192962646484e-01
8.653000025798104389e+01,1.796184182167053223e-01,4.720686376094818115e-01
8.654000025801084917e+01,1.757994592189788818e-01,5.560660362243652344e-01
8.655000025804066865e+01,1.818464845418930054e-01,5.414358973503112793e-01
8.656000025807048814e+01,1.751909106969833374e-01,5.137194991111755371e-01
8.657000025810029342e+01,1.748865097761154175e-01,4.659382998943328857e-01
8.658000025813011291e+01,1.706299781799316406e-01,5.173781514167785645e-01
8.659000025815993240e+01,1.686364263296127319e-01,5.378274917602539062e-01
8.660000025818973768e+01,1.788366585969924927e-01,5.425598621368408203e-01
8.661000025821955717e+01,1.698800474405288696e-01,5.095135569572448730e-01
8.662000025824936245e+01,1.825054287910461426e-01,5.211036801338195801e-01
8.663000025827918193e+01,1.815491765737533569e-01,5.441482663154602051e-01
8.664000025830900142e+01,1.748896986246109009e-01,4.583809077739715576e-01
8.665000025833880670e+01,1.811995357275009155e-01,5.119608044624328613e-01
8.666000025836862619e+01,1.710692942142486572e-01,4.565804004669189453e-01
8.667000025839843147e+01,1.775752902030944824e-01,5.387384295463562012e-01
8.668000025842825096e+01,1.777065694332122803e-01,5.250148177146911621e-01
8.669000025845807045e+01,1.757291704416275024e-01,5.218175649642944336e-01
8.670000025848787573e+01,1.741380691528320312e-01,4.827521741390228271e-01
8.671000025851769522e+01,1.752336621284484863e-01,5.815551877021789551e-01
8.672000025854751470e+01,1.751967072486877441e-01,5.298677682876586914e-01
8.673000025857731998e+01,1.677300631999969482e-01,4.443160593509674072e-01
8.674000025860713947e+01,1.731035858392715454e-01,4.938015639781951904e-01
8.675000025863694475e+01,1.738400012254714966e-01,5.911176800727844238e-01
8.676000025866676424e+01,1.785335093736648560e-01,5.601708889007568359e-01
8.677000025869658373e+01,1.766941845417022705e-01,5.590911507606506348e-01
8.678000025872638901e+01,1.750758290290832520e-01,4.907875359058380127e-01
8.679000025875620850e+01,1.680653989315032959e-01,4.769480526447296143e-01
8.680000025878601377e+01,1.611325591802597046e-01,4.369166493415832520e-01
8.681000025881583326e+01,1.712723076343536377e-01,4.512408375740051270e-01
8.682000025884565275e+01,1.725847125053405762e-01,4.636383950710296631e-01
8.683000025887545803e+01,1.767824888229370117e-01,5.486257076263427734e-01
8.684000025890527752e+01,1.722900122404098511e-01,5.665307641029357910e-01
8.685000025893509701e+01,1.727808415889739990e-01,6.410055756568908691e-01
8.686000025896490229e+01,1.704803407192230225e-01,4.925085306167602539e-01
8.687000025899472178e+01,1.732197254896163940e-01,5.054780840873718262e-01
8.688000025902452705e+01,1.666805446147918701e-01,5.265986919403076172e-01
8.689000025905434654e+01,1.696290373802185059e-01,5.183944106101989746e-01
8.690000025908416603e+01,1.709095537662506104e-01,4.829869270324707031e-01
8.691000025911397131e+01,1.646915525197982788e-01,4.659463465213775635e-01
8.692000025914379080e+01,1.727997064590454102e-01,4.113315939903259277e-01
8.693000025917361029e+01,1.763679832220077515e-01,6.075796484947204590e-01
8.694000025920341557e+01,1.645278036594390869e-01,5.009461641311645508e-01
8.695000025923323506e+01,1.770300865173339844e-01,5.175380706787109375e-01
8.696000025926304033e+01,1.685076206922531128e-01,5.283255577087402344e-01
8.697000025929285982e+01,1.595314592123031616e-01,4.484962522983551025e-01
8.698000025932267931e+01,1.557000875473022461e-01,4.585525393486022949e-01
8.699000025935248459e+01,1.772392392158508301e-01,4.648030996322631836e-01
8.700000025938230408e+01,1.957880109548568726e-01,6.309798955917358398e-01
8.701000025941210936e+01,1.684961616992950439e-01,5.169021487236022949e-01
8.702000025944192885e+01,1.710909903049468994e-01,4.917939007282257080e-01
8.703000025947174834e+01,1.729674637317657471e-01,4.743937253952026367e-01
8.704000025950155361e+01,1.686017960309982300e-01,5.570863485336303711e-01
8.705000025953137310e+01,1.685147434473037720e-01,5.341244935989379883e-01
8.706000025956119259e+01,1.745970845222473145e-01,5.616797804832458496e-01
8.707000025959099787e+01,1.778400987386703491e-01,5.188885331153869629e-01
8.708000025962081736e+01,1.690839827060699463e-01,4.897004067897796631e-01
8.709000025965062264e+01,1.788797825574874878e-01,4.688375890254974365e-01
8.710000025968044213e+01,1.775907278060913086e-01,4.909449517726898193e-01
8.711000025971026162e+01,1.715254187583923340e-01,5.048281550407409668e-01
8.712000025974006689e+01,1.795610934495925903e-01,4.745582044124603271e-01
8.713000025976988638e+01,1.727502197027206421e-01,4.951881766319274902e-01
8.714000025979969166e+01,1.819025427103042603e-01,5.599381923675537109e-01
8.715000025982951115e+01,1.746225506067276001e-01,5.329689383506774902e-01
8.716000025985933064e+01,1.760353147983551025e-01,4.502695202827453613e-01
8.717000025988913592e+01,1.816487908363342285e-01,4.956768453121185303e-01
8.718000025991895541e+01,1.664633899927139282e-01,4.327333569526672363e-01
8.719000025994877490e+01,1.842585653066635132e-01,5.237119793891906738e-01
8.720000025997858017e+01,1.722102612257003784e-01,4.781075417995452881e-01
8.721000026000839966e+01,1.696833372116088867e-01,4.233769178390502930e-01
8.722000026003820494e+01,1.880541741847991943e-01,4.876215457916259766e-01
8.723000026006802443e+01,1.820682287216186523e-01,6.499003171920776367e-01
8.724000026009784392e+01,1.861932575702667236e-01,5.765492916107177734e-01
8.725000026012764920e+01,1.752823442220687866e-01,5.099247097969055176e-01
8.726000026015746869e+01,1.757508367300033569e-01,4.842408299446105957e-01
8.727000026018728818e+01,1.746159791946411133e-01,5.742697119712829590e-01
8.728000026021709346e+01,1.804830729961395264e-01,4.628065228462219238e-01
8.729000026024691294e+01,1.772570163011550903e-01,4.544318616390228271e-01
8.730000026027671822e+01,1.811901628971099854e-01,4.600671827793121338e-01
8.731000026030653771e+01,1.789254546165466309e-01,4.927824437618255615e-01
8.732000026033635720e+01,1.786118745803833008e-01,4.452456235885620117e-01
8.733000026036616248e+01,1.942941695451736450e-01,4.365906715393066406e-01
8.734000026039598197e+01,1.735958606004714966e-01,4.723332524299621582e-01
8.735000026042578725e+01,1.808260977268218994e-01,4.699162840843200684e-01
8.736000026045560674e+01,1.674155741930007935e-01,4.272367656230926514e-01
8.737000026048542622e+01,1.683852076530456543e-01,4.841146767139434814e-01
8.738000026051523150e+01,1.706679910421371460e-01,4.707523882389068604e-01
8.739000026054505099e+01,1.776269078254699707e-01,4.997776746749877930e-01
8.740000026057487048e+01,1.796463280916213989e-01,5.816664695739746094e-01
8.741000026060467576e+01,1.816750466823577881e-01,5.158912539482116699e-01
8.742000026063449525e+01,1.750247925519943237e-01,5.307205915451049805e-01
8.743000026066430053e+01,1.785801798105239868e-01,6.319851875305175781e-01
8.744000026069412002e+01,1.747960597276687622e-01,5.569601655006408691e-01
8.745000026072393950e+01,1.835996359586715698e-01,4.965013563632965088e-01
8.746000026075374478e+01,1.827352792024612427e-01,4.201123416423797607e-01
8.747000026078356427e+01,1.733339577913284302e-01,4.620020091533660889e-01
8.748000026081336955e+01,1.696283072233200073e-01,4.971913993358612061e-01
8.749000026084318904e+01,1.797005981206893921e-01,5.085271000862121582e-01
8.750000026087300853e+01,1.781432032585144043e-01,4.426963031291961670e-01
8.751000026090281381e+01,1.911377757787704468e-01,4.184620082378387451e-01
8.752000026093263330e+01,1.784522831439971924e-01,5.104873776435852051e-01
8.753000026096245278e+01,1.790087074041366577e-01,5.261411070823669434e-01
8.754000026099225806e+01,1.805211305618286133e-01,5.106357336044311523e-01
8.755000026102207755e+01,1.743242442607879639e-01,4.938752949237823486e-01
8.756000026105188283e+01,1.788711696863174438e-01,4.627157151699066162e-01
8.757000026108170232e+01,1.745470464229583740e-01,4.637922942638397217e-01
8.758000026111152181e+01,1.724013984203338623e-01,5.258430838584899902e-01
8.759000026114132709e+01,1.850403249263763428e-01,4.682319760322570801e-01
8.760000026117114658e+01,1.782698333263397217e-01,4.724915623664855957e-01
8.761000026120096607e+01,1.683151423931121826e-01,4.301101565361022949e-01
8.762000026123077134e+01,1.837191879749298096e-01,5.481799244880676270e-01
8.763000026126059083e+01,1.713419556617736816e-01,4.887949824333190918e-01
8.764000026129039611e+01,1.757144480943679810e-01,4.995612502098083496e-01
8.765000026132021560e+01,1.688346862792968750e-01,5.059596300125122070e-01
8.766000026135003509e+01,1.720715463161468506e-01,4.883012473583221436e-01
8.767000026137984037e+01,1.796653568744659424e-01,4.795275330543518066e-01
8.768000026140965986e+01,1.685846447944641113e-01,5.171987414360046387e-01
8.769000026143946513e+01,1.801469624042510986e-01,4.886477887630462646e-01
8.770000026146928462e+01,1.725987941026687622e-01,4.738687574863433838e-01
8.771000026149910411e+01,1.718350797891616821e-01,4.909166991710662842e-01
8.772000026152890939e+01,1.675734072923660278e-01,4.613631367683410645e-01
8.773000026155872888e+01,1.658844798803329468e-01,4.950877130031585693e-01
8.774000026158854837e+01,1.759334504604339600e-01,4.817902743816375732e-01
8.775000026161835365e+01,1.788059622049331665e-01,5.127853751182556152e-01
8.776000026164817314e+01,1.685103327035903931e-01,5.192412137985229492e-01
8.777000026167797841e+01,1.749968677759170532e-01,4.826791286468505859e-01
8.778000026170779790e+01,1.710363030433654785e-01,4.758569896221160889e-01
8.779000026173761739e+01,1.814078986644744873e-01,4.367118179798126221e-01
8.780000026176742267e+01,1.742415130138397217e-01,5.502832531929016113e-01
8.781000026179724216e+01,1.658845841884613037e-01,5.027747750282287598e-01
8.782000026182706165e+01,1.851044148206710815e-01,4.913755655288696289e-01
8.783000026185686693e+01,1.761568784713745117e-01,4.635681211948394775e-01
8.784000026188668642e+01,1.752549111843109131e-01,5.526815652847290039e-01
8.785000026191649170e+01,1.720250248908996582e-01,4.894699752330780029e-01
8.786000026194631118e+01,1.821948885917663574e-01,5.234335660934448242e-01
8.787000026197613067e+01,1.748925596475601196e-01,4.519539773464202881e-01
8.788000026200593595e+01,1.715727299451828003e-01,5.073208808898925781e-01
8.789000026203575544e+01,1.744356602430343628e-01,4.706634879112243652e-01
8.790000026206556072e+01,1.827567815780639648e-01,5.300184488296508789e-01
8.791000026209538021e+01,1.733040213584899902e-01,4.984977543354034424e-01
8.792000026212519970e+01,1.703526377677917480e-01,5.106574892997741699e-01
8.793000026215500498e+01,1.779258102178573608e-01,5.297306180000305176e-01
8.794000026218482446e+01,1.809906661510467529e-01,4.889828562736511230e-01
8.795000026221464395e+01,1.818473190069198608e-01,5.664809942245483398e-01
8.796000026224444923e+01,1.823979318141937256e-01,5.750088095664978027e-01
8.797000026227426872e+01,1.744769215583801270e-01,5.207204818725585938e-01
8.798000026230407400e+01,1.716450154781341553e-01,5.712896585464477539e-01
8.799000026233389349e+01,1.692372858524322510e-01,5.224222540855407715e-01
8.800000026236371298e+01,1.810712516307830811e-01,4.712927341461181641e-01
8.801000026239351826e+01,1.835881769657135010e-01,5.698862075805664062e-01
8.802000026242333774e+01,1.847434490919113159e-01,5.531012415885925293e-01
8.803000026245314302e+01,1.753657311201095581e-01,5.625850558280944824e-01
8.804000026248296251e+01,1.732374131679534912e-01,5.307953953742980957e-01
8.805000026251278200e+01,1.790435165166854858e-01,6.269943118095397949e-01
8.806000026254258728e+01,1.751264631748199463e-01,4.852547645568847656e-01
8.807000026257240677e+01,1.758425980806350708e-01,5.916805863380432129e-01
8.808000026260222626e+01,1.703667789697647095e-01,5.630823969841003418e-01
8.809000026263203154e+01,1.752450764179229736e-01,5.259142518043518066e-01
8.810000026266185102e+01,1.784885972738265991e-01,5.042649507522583008e-01
8.811000026269165630e+01,1.701462417840957642e-01,5.727034807205200195e-01
8.812000026272147579e+01,1.704419851303100586e-01,4.702570438385009766e-01
8.813000026275129528e+01,1.715799719095230103e-01,5.068866014480590820e-01
8.814000026278110056e+01,1.723768413066864014e-01,5.670596361160278320e-01
8.815000026281092005e+01,1.663423925638198853e-01,5.127094984054565430e-01
8.816000026284073954e+01,1.761276125907897949e-01,5.600399971008300781e-01
8.817000026287054482e+01,1.782607734203338623e-01,5.827589035034179688e-01
8.818000026290036431e+01,1.737044006586074829e-01,4.718425571918487549e-01
8.819000026293016958e+01,1.634829640388488770e-01,5.017309188842773438e-01
