time_ns,rmsd_A
5.820000017351780741e+00,9.401703750558307870e-01
5.830000017381594901e+00,9.975672642055565253e-01
5.840000017411409061e+00,9.917975842055465341e-01
5.850000017441223221e+00,1.116061444262310465e+00
5.860000017471037381e+00,1.029761807232738580e+00
5.870000017500851541e+00,9.520065679947629089e-01
5.880000017530665701e+00,1.061773949101229020e+00
5.890000017560478973e+00,1.004753049235086904e+00
5.900000017590293133e+00,9.223707325359917775e-01
5.910000017620107293e+00,9.518695772941517808e-01
5.920000017649921453e+00,9.108498731566856410e-01
5.930000017679735613e+00,9.164232231012761076e-01
5.940000017709549773e+00,9.603779542771958555e-01
5.950000017739363933e+00,9.090279482087476604e-01
5.960000017769178093e+00,9.680714085323789408e-01
5.970000017798992253e+00,8.933449055650904969e-01
5.980000017828806413e+00,8.780455755657622374e-01
5.990000017858620573e+00,8.703234937169722629e-01
6.000000017888433845e+00,9.327810523496009587e-01
6.010000017918248005e+00,1.144413891545431161e+00
6.020000017948062165e+00,1.084052083358843399e+00
6.030000017977876325e+00,1.045049624944386579e+00
6.040000018007690485e+00,1.010098502830760747e+00
6.050000018037504645e+00,1.027083992032620241e+00
6.060000018067318805e+00,9.825222779700812925e-01
6.070000018097132966e+00,1.061058026875944194e+00
6.080000018126947126e+00,1.139745363514904852e+00
6.090000018156761286e+00,1.010404355579625824e+00
6.100000018186574557e+00,1.010953046830638691e+00
6.110000018216388717e+00,1.097267671404996481e+00
6.120000018246202877e+00,1.042421072246636937e+00
6.130000018276017038e+00,9.997607378562471947e-01
6.140000018305831198e+00,9.954218122466701457e-01
6.150000018335645358e+00,9.805220785902019065e-01
6.160000018365459518e+00,1.037667834250148413e+00
6.170000018395273678e+00,1.012335166757306615e+00
6.180000018425087838e+00,1.005962053897861086e+00
6.190000018454901998e+00,1.016462156574235109e+00
6.200000018484715270e+00,9.857957502670483541e-01
6.210000018514529430e+00,9.113486253349957211e-01
6.220000018544343590e+00,9.390081318203349348e-01
6.230000018574157750e+00,1.041937686336289248e+00
6.240000018603971910e+00,1.106040221940378210e+00
6.250000018633786070e+00,1.029670661348529581e+00
6.260000018663600230e+00,9.423921802063076614e-01
6.270000018693414390e+00,9.258964890230245715e-01
6.280000018723227662e+00,1.029040154804858442e+00
6.290000018753041822e+00,1.030580335031315853e+00
6.300000018782855093e+00,1.060619194989747660e+00
6.310000018812669254e+00,9.172006131146174246e-01
6.320000018842483414e+00,9.999561049011558289e-01
6.330000018872297574e+00,9.064710918587561839e-01
6.340000018902111734e+00,9.547882406583179105e-01
6.350000018931925894e+00,1.108942516384038735e+00
6.360000018961740054e+00,9.724427521530356611e-01
6.370000018991554214e+00,9.858008791995759301e-01
6.380000019021368374e+00,9.729791057306343971e-01
6.390000019051182534e+00,9.639238535522376417e-01
6.400000019080996694e+00,9.291294349559138244e-01
6.410000019110809966e+00,9.170868073445925805e-01
6.420000019140624126e+00,9.887627121330918589e-01
6.430000019170438286e+00,1.088900403554221130e+00
6.440000019200252446e+00,9.818194151263034408e-01
6.450000019230066606e+00,1.096783991106187628e+00
6.460000019259880766e+00,9.796290761158389371e-01
6.470000019289694926e+00,1.002404382941971095e+00
6.480000019319509086e+00,1.135518341165293599e+00
6.490000019349323246e+00,9.316769577910899436e-01
6.500000019379137406e+00,9.513613339629575227e-01
6.510000019408950678e+00,9.163487384704082084e-01
6.520000019438764838e+00,8.397443089003723271e-01
6.530000019468578998e+00,8.908277423989510169e-01
6.540000019498393158e+00,1.075703066794613250e+00
6.550000019528207318e+00,9.920817790976625972e-01
6.560000019558021478e+00,9.643536054563238702e-01
6.570000019587835638e+00,1.002247899283700727e+00
6.580000019617649798e+00,9.276019716334097387e-01
6.590000019647463958e+00,1.088470579355220069e+00
6.600000019677278118e+00,1.017421732099107468e+00
6.610000019707091390e+00,1.070278044448984778e+00
6.620000019736905550e+00,1.021250898863337753e+00
6.630000019766719710e+00,9.979476404637693809e-01
6.640000019796533870e+00,1.029554180750417380e+00
6.650000019826348030e+00,9.946227174094808277e-01
6.660000019856162190e+00,1.001485103572785640e+00
6.670000019885976350e+00,1.014224977062228250e+00
6.680000019915790510e+00,1.083462717343615767e+00
6.690000019945604670e+00,1.054231149451260841e+00
6.700000019975418830e+00,1.090144328629198300e+00
6.710000020005232102e+00,1.177789211664074243e+00
6.720000020035046262e+00,1.112626618570844439e+00
6.730000020064860422e+00,1.195395225057164001e+00
6.740000020094674582e+00,1.176683815506108566e+00
6.750000020124488742e+00,1.151606262384300194e+00
6.760000020154302902e+00,1.066980106973182796e+00
6.770000020184117062e+00,1.096909346480016589e+00
6.780000020213931222e+00,1.112787139364325828e+00
6.790000020243745382e+00,1.048810563433234755e+00
6.800000020273559542e+00,1.029942068370119923e+00
6.810000020303371926e+00,1.022151408853405385e+00
6.820000020333186086e+00,1.065236044973292273e+00
6.830000020363000246e+00,9.406133305806622102e-01
6.840000020392814406e+00,9.967186841950351761e-01
6.850000020422628566e+00,9.705921760044623481e-01
6.860000020452442726e+00,9.230354421606136173e-01
6.870000020482256886e+00,8.761478467308951856e-01
6.880000020512071046e+00,9.459282591879598634e-01
6.890000020541885206e+00,9.338898000100951391e-01
6.900000020571699366e+00,9.408312266115113065e-01
6.910000020601513526e+00,9.453872813755351823e-01
6.920000020631326798e+00,9.720431300736754876e-01
6.930000020661140958e+00,9.338308900182381578e-01
6.940000020690955118e+00,9.494943578477823554e-01
6.950000020720769278e+00,1.004552471620770104e+00
6.960000020750583438e+00,9.388865622645324871e-01
6.970000020780397598e+00,1.092600342663742508e+00
6.980000020810211758e+00,1.015648947463846152e+00
6.990000020840025918e+00,9.883790129716303330e-01
7.000000020869840078e+00,1.013519972659989943e+00
7.010000020899654238e+00,9.655924253675214342e-01
7.020000020929467510e+00,1.035929158293814600e+00
7.030000020959281670e+00,1.036342567504055845e+00
7.040000020989095830e+00,1.046157765515139948e+00
7.050000021018909990e+00,1.051549697281010110e+00
7.060000021048724150e+00,9.837238274701662899e-01
7.070000021078538310e+00,1.078126573926162735e+00
7.080000021108352470e+00,1.105834667564157270e+00
7.090000021138166630e+00,1.011346811557253478e+00
7.100000021167980790e+00,1.108721390553395025e+00
7.110000021197794950e+00,1.093226828437224851e+00
7.120000021227608222e+00,1.048592361037690823e+00
7.130000021257422382e+00,1.027632664159625620e+00
7.140000021287236542e+00,1.007456839094530432e+00
7.150000021317050702e+00,1.071320367397568418e+00
7.160000021346864862e+00,1.135647035447107323e+00
7.170000021376679022e+00,1.103455630483721750e+00
7.180000021406493182e+00,1.165898970787733635e+00
7.190000021436307343e+00,1.218346459344331612e+00
7.200000021466121503e+00,1.245334386593510478e+00
7.210000021495935663e+00,1.293988605863189090e+00
7.220000021525748934e+00,1.272223575695013542e+00
7.230000021555563094e+00,1.307567409333635577e+00
7.240000021585377254e+00,1.292415540472622526e+00
7.250000021615191415e+00,1.293992977442170567e+00
7.260000021645005575e+00,1.346289693416906408e+00
7.270000021674819735e+00,1.288546340209548502e+00
7.280000021704633895e+00,1.160245105248558062e+00
7.290000021734448055e+00,1.274514536364309558e+00
7.300000021764262215e+00,1.189682657056850390e+00
7.310000021794076375e+00,1.161623902170013656e+00
7.320000021823890535e+00,1.010181504332674729e+00
7.330000021853703807e+00,1.133590648476858753e+00
7.340000021883517967e+00,1.206758620879998078e+00
7.350000021913332127e+00,9.928325783609432964e-01
7.360000021943145398e+00,1.018677761953723060e+00
7.370000021972959559e+00,9.614970246308283119e-01
7.380000022002773719e+00,8.907180999631801877e-01
7.390000022032587879e+00,1.080590242863424866e+00
7.400000022062402039e+00,1.078324409541618012e+00
7.410000022092216199e+00,1.057659239248100347e+00
7.420000022122030359e+00,9.986022054468950415e-01
7.430000022151843631e+00,1.045232000376569825e+00
7.440000022181657791e+00,1.101142676532402609e+00
7.450000022211471951e+00,1.087300320877220061e+00
7.460000022241286111e+00,1.022284954352760566e+00
7.470000022271100271e+00,1.137725713223707968e+00
7.480000022300914431e+00,1.158332280448379548e+00
7.490000022330728591e+00,1.143494978133533291e+00
7.500000022360542751e+00,1.265175783333970738e+00
7.510000022390356911e+00,1.049626975681837715e+00
7.520000022420171071e+00,1.122147756078530456e+00
7.530000022449984343e+00,9.947546074163515772e-01
7.540000022479798503e+00,1.180413552461755167e+00
7.550000022509612663e+00,1.023211856838369460e+00
7.560000022539426823e+00,1.241666373680581081e+00
7.570000022569240983e+00,1.229944913264829021e+00
7.580000022599055143e+00,1.097770163535582766e+00
7.590000022628869303e+00,1.161522664162489393e+00
7.600000022658683463e+00,1.098766392345620124e+00
7.610000022688497623e+00,1.095457963517427302e+00
7.620000022718311783e+00,1.145455903251057395e+00
7.630000022748125055e+00,1.111801495216034219e+00
7.640000022777939215e+00,1.134411991866683067e+00
7.650000022807753375e+00,1.106711227976834966e+00
7.660000022837567535e+00,1.040157237464013784e+00
7.670000022867381695e+00,1.036609370832643373e+00
7.680000022897195855e+00,1.089440484442739443e+00
7.690000022927010015e+00,1.061337415468388334e+00
7.700000022956824175e+00,9.843405576059790496e-01
7.710000022986638335e+00,1.030003783078513813e+00
7.720000023016452495e+00,1.061590446223189321e+00
7.730000023046266655e+00,1.060178477949234033e+00
7.740000023076079927e+00,1.048245005765521487e+00
7.750000023105894087e+00,1.008640439010614509e+00
7.760000023135708247e+00,9.794971706941468792e-01
7.770000023165522407e+00,1.015483053152425930e+00
7.780000023195336567e+00,1.112749805168980366e+00
7.790000023225150727e+00,1.106211618444066236e+00
7.800000023254964887e+00,1.028950058863485895e+00
7.810000023284779047e+00,1.009966448408676776e+00
7.820000023314593207e+00,1.088432250842106264e+00
7.830000023344407367e+00,1.078162964530740453e+00
7.840000023374220639e+00,1.104396256417683242e+00
7.850000023404034799e+00,1.177054149993079557e+00
7.860000023433848959e+00,1.184761928292857203e+00
7.870000023463663119e+00,1.132813252614887300e+00
7.880000023493477279e+00,1.094999739448040410e+00
7.890000023523291439e+00,1.118612204907832419e+00
7.900000023553105599e+00,9.849039922984534901e-01
7.910000023582918871e+00,1.032401627819699241e+00
7.920000023612733031e+00,1.062794187211783870e+00
7.930000023642547191e+00,1.049115884107192143e+00
7.940000023672360463e+00,1.117382994700931054e+00
7.950000023702174623e+00,1.058509197418320946e+00
7.960000023731988783e+00,9.615530821594274746e-01
7.970000023761802943e+00,1.081087972481967086e+00
7.980000023791617103e+00,1.088679710313142923e+00
7.990000023821431263e+00,9.877131304003003986e-01
8.000000023851246311e+00,1.048741973797129079e+00
8.010000023881060471e+00,9.433630597233877424e-01
8.020000023910874631e+00,9.985947908319219302e-01
8.030000023940688791e+00,1.000157869907205344e+00
8.040000023970501175e+00,9.787454001582094332e-01
8.050000024000315335e+00,1.007517172007559747e+00
8.060000024030129495e+00,8.955940630625595089e-01
8.070000024059943655e+00,9.128096381406661797e-01
8.080000024089757815e+00,9.585338878907205817e-01
8.090000024119571975e+00,9.299472623235928159e-01
8.100000024149386135e+00,9.201691263364506490e-01
8.110000024179200295e+00,9.535005368309786844e-01
8.120000024209014455e+00,9.058462112205974970e-01
8.130000024238828615e+00,9.047657351205938836e-01
8.140000024268642775e+00,8.945584277479429192e-01
8.150000024298456935e+00,9.223331050365174422e-01
8.160000024328271095e+00,9.520695393592892852e-01
8.170000024358085255e+00,9.346416408892349592e-01
8.180000024387897639e+00,9.292504275308465234e-01
8.190000024417711799e+00,9.072269508958293871e-01
8.200000024447525959e+00,9.418751500060140724e-01
8.210000024477340119e+00,8.426813812374662760e-01
8.220000024507154279e+00,8.927511234528990869e-01
8.230000024536968439e+00,9.740774612895443108e-01
8.240000024566782599e+00,8.945593972604601873e-01
8.250000024596596759e+00,9.352192256971237905e-01
8.260000024626410919e+00,9.566063453679939377e-01
8.270000024656225079e+00,9.004533020074166894e-01
8.280000024686039239e+00,9.667128324873799361e-01
8.290000024715853399e+00,9.742775874033451355e-01
8.300000024745665783e+00,1.029469283407144164e+00
8.310000024775481720e+00,1.068814441527975889e+00
8.320000024805294103e+00,1.067870191066870200e+00
8.330000024835110040e+00,1.184921266801691075e+00
8.340000024864922423e+00,1.210753054068115508e+00
8.350000024894738360e+00,1.115203305891484087e+00
8.360000024924550743e+00,1.201827273059006496e+00
8.370000024954366680e+00,1.112664933301630299e+00
8.380000024984179063e+00,1.085582432894233618e+00
8.390000025013995000e+00,1.065473528815174431e+00
8.400000025043807383e+00,1.133477683777080580e+00
8.410000025073621543e+00,1.132521556047052957e+00
8.420000025103435703e+00,1.049239901347555515e+00
8.430000025133249864e+00,1.151577208378662398e+00
8.440000025163064024e+00,1.137170725670396010e+00
8.450000025192878184e+00,1.037560581717496877e+00
8.460000025222692344e+00,1.115254754729257503e+00
8.470000025252506504e+00,1.106462100842572349e+00
8.480000025282320664e+00,1.059943433419282321e+00
8.490000025312134824e+00,1.004778621826492024e+00
8.500000025341947207e+00,1.050208996437696385e+00
8.510000025371763144e+00,1.038155002766168566e+00
8.520000025401575527e+00,1.046399792637392911e+00
8.530000025431391464e+00,9.395979374258535133e-01
8.540000025461203847e+00,9.246969143904762989e-01
8.550000025491019784e+00,9.826874075230628280e-01
8.560000025520832168e+00,1.058010913536454378e+00
8.570000025550648104e+00,1.064880083537903976e+00
8.580000025580460488e+00,1.150776123452726507e+00
8.590000025610276424e+00,1.045213680625364239e+00
8.600000025640088808e+00,1.157919712085349273e+00
8.610000025669902968e+00,1.143301698258671895e+00
8.620000025699717128e+00,1.090738821862824004e+00
8.630000025729531288e+00,1.046663841630686820e+00
8.640000025759345448e+00,1.058287454802392391e+00
8.650000025789159608e+00,1.110569665821817154e+00
8.660000025818973768e+00,9.010841722617970451e-01
8.670000025848787928e+00,1.043982277866113417e+00
8.680000025878602088e+00,8.951125008847803377e-01
8.690000025908416248e+00,9.329212762047702778e-01
8.700000025938230408e+00,9.412411173557958532e-01
8.710000025968044568e+00,9.155193044627801813e-01
8.720000025997856952e+00,9.936194381975087531e-01
8.730000026027671112e+00,8.430690211050245741e-01
8.740000026057485272e+00,8.888106839670244508e-01
8.750000026087299432e+00,7.882869523025166636e-01
8.760000026117113592e+00,8.542929139660815352e-01
8.770000026146927752e+00,8.584813399048366600e-01
8.780000026176741912e+00,8.876478489277822570e-01
8.790000026206556072e+00,9.232362606460498000e-01
8.800000026236370232e+00,1.016524254536723904e+00
8.810000026266182616e+00,1.013485433755502152e+00
8.820000026295998552e+00,1.038374589476657395e+00
8.830000026325810936e+00,9.076782491122611374e-01
8.840000026355626872e+00,8.636838717882734384e-01
8.850000026385439256e+00,9.023254746240334523e-01
8.860000026415255192e+00,9.701830666947479642e-01
8.870000026445067576e+00,9.752215261022293413e-01
8.880000026474883512e+00,9.426635543151279384e-01
8.890000026504695896e+00,8.955027443512920682e-01
8.900000026534511832e+00,9.980198768347198213e-01
8.910000026564324216e+00,9.067029867545718380e-01
8.920000026594138376e+00,9.562888624419713102e-01
8.930000026623952536e+00,8.936969234646547910e-01
8.940000026653766696e+00,9.407103270573572429e-01
8.950000026683580856e+00,9.101490831051410879e-01
8.960000026713395016e+00,8.688088193013177030e-01
8.970000026743209176e+00,9.224974239535989051e-01
8.980000026773023336e+00,8.719185211842900296e-01
8.990000026802837496e+00,8.000904937332333766e-01
